State,Agency Type,Agency name,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
Identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Oregon,,Salem,4,2,2,0,0,0,3,1,2,2,"166,508"
Oregon,,Springfield,6,1,0,0,0,0,2,1,2,2,"61,164"
Oregon,,Talent,1,0,0,0,0,0,0,1,0,0,"6,483"
Oregon,,Tigard,2,1,0,0,0,0,0,1,0,2,"51,885"
Oregon,,Tualatin,0,0,1,0,0,0,0,1,0,0,"27,370"
Oregon,Metropolitan Counties,,1,1,1,0,0,0,,,,,
Oregon,,Jackson,0,1,0,0,0,0,0,0,1,0,
Oregon,,Lane,1,0,0,0,0,0,0,1,0,0,
Oregon,,Washington,0,0,1,0,0,0,0,0,0,1,
Oregon,Nonmetropolitan Counties,,3,3,3,1,0,0,,,,,
Oregon,,Crook,1,0,1,0,0,0,2,0,0,0,
Oregon,,Hood River,0,1,0,0,0,0,1,0,0,0,
Oregon,,Jefferson,0,0,1,0,0,0,0,0,1,0,
Oregon,,Morrow,1,1,0,0,0,0,0,0,2,0,
Oregon,,Umatilla,0,1,1,1,0,0,0,0,2,1,
Oregon,,Union,1,0,0,0,0,0,0,1,0,0,
Pennsylvania,Total,,40,9,11,1,0,0,,,,,
Pennsylvania,Cities,,32,8,9,1,0,0,,,,,
Pennsylvania,,"Abington Township, Montgomery County",1,1,0,0,0,0,0,2,0,0,"55,623"
Pennsylvania,,Camp Hill,1,0,0,0,0,0,0,0,1,0,"7,929"
Pennsylvania,,Carlisle,0,0,1,0,0,0,0,1,0,0,"19,225"
Pennsylvania,,Ferguson Township,1,0,0,0,0,0,0,1,0,0,"19,222"
Pennsylvania,,Hamburg,1,0,0,0,0,0,0,0,0,1,"4,420"
Pennsylvania,,Johnstown,1,0,0,0,0,0,1,0,0,0,"21,227"
Pennsylvania,,Lancaster,1,0,0,0,0,0,0,1,0,0,"59,340"
Pennsylvania,,Mechanicsburg,2,0,0,0,0,0,0,0,0,2,"9,003"
Pennsylvania,,Philadelphia,7,4,7,0,0,0,3,3,2,10,"1,570,826"
Pennsylvania,,Pittsburgh,11,2,1,0,0,0,2,2,6,4,"302,443"
Pennsylvania,,Reading,1,0,0,0,0,0,1,0,0,0,"87,834"
Pennsylvania,,Scranton,1,1,0,0,0,0,0,1,1,0,"77,332"
Pennsylvania,,State College,2,0,0,1,0,0,2,,1,0,"58,119"
Pennsylvania,,"Washington Township, Franklin County",1,0,0,0,0,0,1,0,0,0,"14,631"
Pennsylvania,,Whitemarsh Township,1,0,0,0,0,0,0,0,1,0,"17,721"
Pennsylvania,Universities and Colleges,,4,0,2,0,0,0,,,,,
Pennsylvania,,"Pennsylvania State University, University Park",4,0,2,0,0,0,5,0,0,1,"47,307"
Pennsylvania,Metropolitan Counties,,1,0,0,0,0,0,,,,,
Pennsylvania,,Allegheny,1,0,0,0,0,0,0,1,0,0,
Pennsylvania,State Police Agencies,,3,1,0,0,0,0,,,,,
Pennsylvania,,State Police: ,,,,,,,,,,,
Pennsylvania,,Delaware County,1,0,0,0,0,0,0,0,0,1,
Pennsylvania,,Monroe County,0,1,0,0,0,0,1,0,0,0,
Pennsylvania,,Skippack,2,0,0,0,0,0,0,0,0,2,
Rhode Island,Total,,2,6,3,1,0,0,,,,,
Rhode Island,Cities,,2,4,1,0,0,0,,,,,
Rhode Island,,Cranston,0,1,0,0,0,0,0,1,0,0,"81,162"
Rhode Island,,Pawtucket,1,1,0,0,0,0,0,1,0,1,"71,640"
Rhode Island,,Portsmouth,0,1,0,0,0,0,0,0,1,0,"17,362"
Rhode Island,,Providence,0,0,1,0,0,0,0,1,0,0,"179,340"
Rhode Island,,South Kingstown,0,1,0,0,0,0,0,0,1,0,"30,872"
Rhode Island,,Tiverton,1,0,0,0,0,0,0,0,0,1,"15,768"
Rhode Island,Universities and Colleges,,0,2,1,0,0,0,,,,,
Rhode Island,,Brown University,0,1,1,0,0,0,1,1,0,0,"9,458"
Rhode Island,,University of Rhode Island,0,1,0,0,0,0,1,0,0,0,"16,613"
Rhode Island,State Police Agencies,,0,0,1,1,0,0,,,,,
Rhode Island,,State Police: ,,,,,,,,,,,
Rhode Island,,Chepachet,0,0,0,1,0,0,1,0,0,0,
Rhode Island,,Lincoln,0,0,1,0,0,0,0,1,0,0,
South Carolina,Total,,18,1,3,1,0,0,,,,,
South Carolina,Cities,,10,1,1,0,0,0,,,,,
South Carolina,,Andrews,1,0,0,0,0,0,0,0,0,1,"2,894"
South Carolina,,Blackville,0,1,0,0,0,0,1,0,0,0,"2,273"
South Carolina,,Chester,1,0,0,0,0,0,0,0,1,0,"5,462"
South Carolina,,Cottageville,1,0,0,0,0,0,0,0,1,0,733
South Carolina,,Florence,0,0,1,0,0,0,0,1,0,0,"38,382"
South Carolina,,Folly Beach,2,0,0,0,0,0,0,1,1,0,"2,806"
South Carolina,,Greer,1,0,0,0,0,0,0,1,0,0,"28,927"
South Carolina,,Moncks Corner,1,0,0,0,0,0,0,1,0,0,"10,298"
South Carolina,,North Myrtle Beach,1,0,0,0,0,0,0,0,0,1,"15,945"
South Carolina,,Pageland,1,0,0,0,0,0,0,1,0,0,"2,745"
South Carolina,,Simpsonville,1,0,0,0,0,0,0,1,0,0,"21,223"
South Carolina,Universities and Colleges,,2,0,0,1,0,0,,,,,
South Carolina,,Clemson University,1,0,0,0,0,0,0,0,0,1,"22,698"
South Carolina,,Coastal Carolina University,0,0,0,1,0,0,0,0,0,1,"10,263"
South Carolina,,Trident Technical College,1,0,0,0,0,0,0,0,0,1,"15,043"
South Carolina,Metropolitan Counties,,4,0,2,0,0,0,,,,,
South Carolina,,Anderson,1,0,0,0,0,0,0,1,0,0,
South Carolina,,Darlington,0,0,1,0,0,0,0,1,0,0,
South Carolina,,Greenville,1,0,0,0,0,0,0,0,1,0,
South Carolina,,Horry County Police Department,2,0,0,0,0,0,0,2,0,0,
South Carolina,,Sumter,0,0,1,0,0,0,0,1,0,0,
South Carolina,Nonmetropolitan Counties,,2,0,0,0,0,0,,,,,
South Carolina,,Abbeville,1,0,0,0,0,0,1,0,0,0,
South Carolina,,Georgetown,1,0,0,0,0,0,1,0,0,0,
South Dakota,Total,,6,2,5,3,0,2,,,,,
South Dakota,Cities,,4,2,3,2,0,1,,,,,
South Dakota,,Aberdeen,0,0,0,0,0,1,0,0,0,1,"28,498"
South Dakota,,Brandon,0,1,0,0,0,0,0,1,0,0,"10,042"
South Dakota,,Brookings,0,0,0,1,0,0,0,1,0,0,"23,971"
South Dakota,,Chamberlain,0,0,1,0,0,0,0,1,0,0,"2,383"
South Dakota,,Madison,0,0,1,0,0,0,0,0,1,0,"7,411"
South Dakota,,Rapid City,2,0,0,1,0,0,0,1,1,1,"74,573"
South Dakota,,Sioux Falls,2,1,1,0,0,0,0,2,0,2,"175,152"
South Dakota,Metropolitan Counties,,2,0,1,1,0,0,,,,,
South Dakota,,Meade,1,0,0,0,0,0,0,0,1,0,
South Dakota,,Minnehaha,1,0,1,0,0,0,0,1,1,0,
South Dakota,,Union,0,0,0,1,0,0,1,0,0,0,
South Dakota,Nonmetropolitan Counties,,0,0,1,0,0,1,,,,,
South Dakota,,Hamlin,0,0,1,0,0,0,0,1,0,0,
South Dakota,,Jerauld,0,0,0,0,0,1,1,0,0,0,
Tennessee,Total,,93,18,25,6,0,0,,,,,
Tennessee,Cities,,50,12,20,3,0,0,,,,,
Tennessee,,Alcoa,4,0,2,0,0,0,0,0,1,5,"9,503"
Tennessee,,Alexandria,2,0,0,0,0,0,0,0,2,0,978
Tennessee,,Bristol,1,0,0,0,0,0,0,0,1,0,"26,656"
Tennessee,,Chattanooga,1,2,0,0,0,0,1,1,0,1,"177,801"
Tennessee,,Clarksville,1,0,0,0,0,0,0,0,0,1,"152,526"
Tennessee,,Cleveland,4,0,0,0,0,0,1,0,2,1,"44,423"
Tennessee,,Coopertown,0,0,1,0,0,0,1,0,0,0,"4,426"
Tennessee,,Covington,0,1,0,1,0,0,0,1,1,0,"9,039"
Tennessee,,Cowan,0,0,0,1,0,0,0,1,0,0,"1,698"
Tennessee,,Dyersburg,1,0,0,0,0,0,0,0,0,1,"16,711"
Tennessee,,East Ridge,1,0,0,0,0,0,0,0,1,0,"21,311"
Tennessee,,Franklin,0,1,0,0,0,0,0,0,1,0,"74,771"
Tennessee,,Gallaway,2,0,0,0,0,0,2,0,0,0,654
Tennessee,,Greenbrier,1,0,0,0,0,0,1,0,0,0,"6,807"
Tennessee,,Hendersonville,1,0,0,0,0,0,0,0,1,0,"56,965"
Tennessee,,Humboldt,1,0,0,0,0,0,0,0,1,0,"8,287"
Tennessee,,Jackson,2,1,0,0,0,0,1,0,2,0,"66,990"
Tennessee,,Jamestown,7,0,0,0,0,0,7,0,0,0,"1,945"
Tennessee,,Jasper,0,0,1,0,0,0,0,0,1,0,"3,323"
Tennessee,,Johnson City,0,0,1,1,0,0,1,0,0,1,"66,511"
Tennessee,,Kingsport,1,0,0,0,0,0,0,0,0,1,"53,059"
Tennessee,,Knoxville,0,1,0,0,0,0,0,1,0,0,"186,583"
Tennessee,,Lebanon,2,1,0,0,0,0,2,0,0,1,"31,125"
Tennessee,,Lenoir City,1,0,0,0,0,0,0,0,0,1,"9,175"
Tennessee,,Livingston,1,0,0,0,0,0,0,0,1,0,"4,073"
Tennessee,,Memphis,1,1,7,0,0,0,3,3,2,1,"656,434"
Tennessee,,Milan,1,0,0,0,0,0,0,1,0,0,"7,803"
Tennessee,,Millington,1,0,0,0,0,0,0,1,0,0,"11,002"
Tennessee,,Morristown,1,0,0,0,0,0,1,0,0,0,"29,576"
Tennessee,,Murfreesboro,2,0,1,0,0,0,0,1,1,1,"129,730"
Tennessee,,Nashville Metropolitan,5,2,5,0,0,0,3,4,5,0,"668,685"
Tennessee,,Newport,1,0,0,0,0,0,0,0,1,0,"6,812"
Tennessee,,Oak Ridge,0,0,1,0,0,0,0,1,0,0,"29,296"
Tennessee,,Pigeon Forge,2,1,0,0,0,0,1,2,0,0,"6,230"
Tennessee,,Portland,0,1,0,0,0,0,0,0,1,0,"12,502"
Tennessee,,Spring Hill,2,0,0,0,0,0,1,0,0,1,"37,599"
Tennessee,,White House,0,0,1,0,0,0,1,0,0,0,"11,419"
Tennessee,Universities and Colleges,,3,1,1,0,0,0,,,,,
Tennessee,,Pellissippi State Community College,0,1,0,0,0,0,0,0,0,1,"10,325"
Tennessee,,Tennessee Technological University,2,0,0,0,0,0,0,0,2,0,"10,900"
Tennessee,,"University of Tennessee, Knoxville",0,0,1,0,0,0,0,0,1,0,"27,845"
Tennessee,,University of the South,1,0,0,0,0,0,1,0,0,0,"1,797"
Tennessee,Metropolitan Counties,,28,4,4,3,0,0,,,,,
Tennessee,,Anderson,1,0,0,0,0,0,0,0,1,0,
Tennessee,,Bradley,2,0,1,0,0,0,1,0,1,1,
Tennessee,,Dickson,2,0,0,0,0,0,0,2,0,0,
Tennessee,,Hamblen,1,0,0,0,0,0,0,0,0,1,
Tennessee,,Hamilton,2,4,1,1,0,0,3,2,0,3,
Tennessee,,Knox,1,0,0,0,0,0,0,0,1,0,
Tennessee,,Montgomery,1,0,0,0,0,0,0,0,0,1,
Tennessee,,Roane,0,0,1,0,0,0,0,0,1,0,
Tennessee,,Rutherford,1,0,0,0,0,0,0,0,0,1,
Tennessee,,Shelby,16,0,0,2,0,0,6,5,2,5,
Tennessee,,Sullivan,1,0,1,0,0,0,0,2,0,0,
Tennessee,Nonmetropolitan Counties,,1,1,0,0,0,0,,,,,
Tennessee,,Lawrence,0,1,0,0,0,0,0,0,0,1,
Tennessee,,Sevier,1,0,0,0,0,0,1,0,0,0,
Tennessee,Other Agencies,,11,0,0,0,0,0,,,,,
Tennessee,,Department of Safety,11,0,0,0,0,0,1,1,7,2,
Texas,Total,,104,23,37,5,1,8,,,,,
Texas,Cities,,91,17,28,4,1,8,,,,,
Texas,,Arlington,4,1,0,0,0,0,0,2,2,1,"392,666"
Texas,,Austin,10,2,6,0,0,1,7,6,4,2,"956,911"
Texas,,Beaumont,4,0,0,0,0,0,3,0,0,1,"118,283"
Texas,,Bedford,1,0,0,0,0,5,0,0,0,6,"49,803"
Texas,,Borger,1,0,0,0,0,0,0,0,1,0,"12,894"
Texas,,Burleson,1,0,0,0,0,0,0,1,0,0,"45,116"
Texas,,Cedar Hill,1,0,0,0,0,0,0,0,1,0,"49,215"
Texas,,Cedar Park,1,0,1,0,0,0,0,2,0,0,"69,051"
Texas,,Center,0,0,0,0,1,0,0,0,0,1,"5,218"
Texas,,College Station,0,1,0,0,0,0,0,0,1,0,"110,785"
Texas,,Converse,0,0,0,1,0,0,0,1,0,0,"22,782"
Texas,,Dallas,7,2,2,0,0,0,1,5,4,1,"1,320,939"
Texas,,Denison,0,0,1,0,0,0,0,1,0,0,"23,237"
Texas,,Denton,2,0,1,0,0,0,1,1,1,0,"134,054"
Texas,,El Paso,0,0,1,0,0,0,0,0,0,1,"687,193"
Texas,,Fort Worth,11,3,5,1,0,0,7,5,3,5,"851,849"
Texas,,Frankston,1,0,0,0,0,0,0,1,0,0,"1,163"
Texas,,Galveston,5,0,1,0,0,0,1,1,3,1,"50,667"
Texas,,Gilmer,1,0,0,0,0,0,0,1,0,0,"5,246"
Texas,,Grand Prairie,1,0,0,0,0,0,0,1,0,0,"190,270"
Texas,,Hedwig Village,0,1,0,0,0,0,0,1,0,0,"2,724"
Texas,,Houston,3,1,2,0,0,2,1,1,3,3,"2,334,348"
Texas,,League City,1,0,0,0,0,0,0,1,0,0,"101,436"
Texas,,Levelland,2,0,0,0,0,0,0,0,1,1,"13,997"
Texas,,Lewisville,2,0,0,0,0,0,1,0,0,1,"105,762"
Texas,,Livingston,1,0,0,0,0,0,1,0,0,0,"5,140"
Texas,,Longview,2,0,0,1,0,0,0,0,1,2,"82,632"
Texas,,McKinney,5,0,2,0,0,0,0,3,2,2,"169,689"
Texas,,Odessa,2,1,0,0,0,0,1,0,1,1,"123,209"
Texas,,Plano,1,0,0,0,0,0,0,0,1,0,"288,242"
Texas,,Pleasanton,1,0,0,0,0,0,0,0,1,0,"10,013"
Texas,,Reno,0,1,0,0,0,0,0,0,1,0,"3,302"
Texas,,Rockwall,1,0,0,0,0,0,0,1,0,0,"43,542"
Texas,,Round Rock,0,1,1,0,0,0,0,1,1,0,"119,308"
Texas,,San Angelo,0,0,1,0,0,0,0,0,0,1,"101,870"
Texas,,San Antonio,6,2,1,0,0,0,2,1,4,2,"1,498,642"
Texas,,San Marcos,0,0,1,0,0,0,0,0,0,1,"64,380"
Texas,,Seabrook,1,0,0,0,0,0,0,1,0,0,"14,091"
Texas,,Sealy,1,0,0,0,0,0,0,1,0,0,"6,469"
Texas,,Sugar Land,1,0,0,0,0,0,0,0,0,1,"90,088"
Texas,,Teague,1,0,0,0,0,0,0,0,1,0,"3,575"
Texas,,Temple,1,0,0,0,0,0,0,0,0,1,"73,411"
Texas,,Texas City,2,0,0,0,0,0,0,0,0,2,"48,095"
Texas,,Tomball,1,0,0,0,0,0,0,0,0,1,"11,700"
Texas,,Tyler,2,0,1,1,0,0,1,3,0,0,"105,044"
Texas,,Weslaco,1,0,1,0,0,0,0,2,0,0,"39,987"
Texas,,Wichita Falls,1,1,0,0,0,0,0,1,0,1,"104,685"
Texas,,Willis,1,0,0,0,0,0,0,0,1,0,"6,401"
Texas,Universities and Colleges,,3,3,3,0,0,0,,,,,
Texas,,Amarillo College,1,0,0,0,0,0,1,0,0,0,"9,936"
Texas,,"Baylor University, Waco",1,0,0,0,0,0,0,0,0,1,"16,787"
Texas,,Southwestern University,0,0,2,0,0,0,0,0,0,2,"1,515"
Texas,,"Texas State Technical College, West Texas",0,0,1,0,0,0,1,0,0,0,
Texas,,"Texas Tech University, Lubbock",1,0,0,0,0,0,0,0,0,1,"35,859"
Texas,,Tyler Junior College,0,1,0,0,0,0,0,1,0,0,"10,934"
Texas,,"University of Texas, Dallas",0,2,0,0,0,0,2,0,0,0,"24,554"
Texas,Metropolitan Counties,,7,3,3,1,0,0,,,,,
Texas,,Bexar,1,0,0,0,0,0,1,0,0,0,
Texas,,Lubbock,1,0,0,0,0,0,0,0,0,1,
Texas,,Parker,0,0,1,1,0,0,0,1,1,0,
Texas,,Travis,3,2,2,0,0,0,1,4,1,1,
Texas,,Williamson,2,1,0,0,0,0,1,1,0,1,
Texas,Nonmetropolitan Counties,,2,0,1,0,0,0,,,,,
Texas,,Brewster,0,0,1,0,0,0,1,0,0,0,
Texas,,San Jacinto,1,0,0,0,0,0,1,0,0,0,
Texas,,Zavala,1,0,0,0,0,0,0,0,1,0,
Texas,Other Agencies,,1,0,2,0,0,0,,,,,
Texas,,Dallas-Fort Worth International Airport,0,0,1,0,0,0,0,0,1,0,
Texas,,"Hospital District, Dallas County",1,0,0,0,0,0,0,0,1,0,
Texas,,"Independent School District, El Paso",0,0,1,0,0,0,0,0,0,1,
Utah,Total,,47,8,9,2,0,0,,,,,
Utah,Cities,,31,6,7,1,0,0,,,,,
Utah,,Bountiful,3,0,0,0,0,0,0,0,0,3,"44,003"
Utah,,Centerville,1,0,0,0,0,0,0,0,1,0,"17,204"
Utah,,Draper,0,1,0,0,0,0,0,1,0,0,"47,696"
Utah,,Farmington,0,1,0,0,0,0,0,1,0,0,"23,505"
Utah,,Grantsville,2,0,0,0,0,0,0,2,0,0,"10,253"
Utah,,Helper,1,0,0,0,0,0,1,0,0,0,"2,094"
Utah,,Hurricane,1,0,0,0,0,0,0,0,1,0,"15,869"
Utah,,Layton,1,0,0,0,0,0,0,0,1,0,"75,482"
Utah,,Lindon,1,0,0,0,0,0,0,0,0,1,"10,958"
Utah,,Moab,1,0,0,0,0,0,0,0,1,0,"5,262"
Utah,,North Ogden,2,0,0,0,0,0,0,1,1,0,"18,654"
Utah,,Ogden,3,0,4,1,0,0,1,1,3,3,"85,930"
Utah,,Payson,1,0,1,0,0,0,1,1,0,0,"19,738"
Utah,,Pleasant View,1,0,0,0,0,0,0,1,0,0,"9,548"
Utah,,Roosevelt,0,0,1,0,0,0,0,0,0,1,"7,179"
Utah,,Salt Lake City,1,0,0,0,0,0,0,0,1,0,"193,918"
Utah,,Santa Clara/Ivins,0,1,0,0,0,0,0,0,0,1,"15,107"
Utah,,Saratoga Springs,0,2,0,0,0,0,0,2,0,0,"27,211"
Utah,,South Jordan,1,0,0,0,0,0,0,1,0,0,"70,226"
Utah,,South Ogden,1,0,0,0,0,0,0,1,0,0,"17,026"
Utah,,South Salt Lake,1,0,0,0,0,0,0,0,1,0,"25,022"
Utah,,St. George,2,0,0,0,0,0,0,0,0,2,"81,755"
Utah,,Tooele,2,0,1,0,0,0,1,2,0,0,"33,448"
Utah,,West Jordan,2,0,0,0,0,0,0,0,2,0,"113,595"
Utah,,West Valley,3,1,0,0,0,0,3,0,0,1,"137,558"
Utah,Universities and Colleges,,2,0,1,0,0,0,,,,,
Utah,,Brigham Young University,2,0,0,0,0,0,0,0,1,1,"33,469"
Utah,,"Utah State University, Logan",0,0,1,0,0,0,0,0,0,1,"28,622"
Utah,Metropolitan Counties,,1,2,0,0,0,0,,,,,
Utah,,Salt Lake County Unified Police Department,0,1,0,0,0,0,1,0,0,0,
Utah,,Utah,1,0,0,0,0,0,0,0,1,0,
Utah,,Washington,0,1,0,0,0,0,0,0,1,0,
Utah,State Police Agencies,,10,0,0,0,0,0,,,,,
Utah,,Utah Highway Patrol,10,0,0,0,0,0,3,3,1,3,
Utah,Other Agencies,,3,0,1,1,0,0,,,,,
Utah,,Utah Transit Authority,3,0,1,1,0,0,2,0,2,1,
Vermont,Total,,16,5,3,1,0,0,,,,,
Vermont,Cities,,15,3,3,1,0,0,,,,,
Vermont,,Barre,1,0,0,0,0,0,0,0,1,0,"8,687"
Vermont,,Barre Town,1,0,0,0,0,0,0,1,0,0,"7,791"
Vermont,,Brandon,1,0,0,0,0,0,1,0,0,0,"3,801"
Vermont,,Burlington,2,1,2,0,0,0,2,0,1,2,"42,454"
Vermont,,Chester,0,0,0,1,0,0,0,1,0,0,"3,069"
Vermont,,Colchester,1,0,0,0,0,0,0,1,0,0,"17,437"
Vermont,,Middlebury,0,1,0,0,0,0,0,0,0,1,"8,570"
Vermont,,Milton,1,0,1,0,0,0,0,1,1,0,"10,921"
Vermont,,Rutland,0,1,0,0,0,0,0,0,0,1,"15,698"
Vermont,,Springfield,1,0,0,0,0,0,0,0,0,1,"9,132"
Vermont,,St. Albans,2,0,0,0,0,0,0,2,0,0,"6,799"
Vermont,,St. Johnsbury,4,0,0,0,0,0,0,3,0,1,"7,414"
Vermont,,Williston,1,0,0,0,0,0,0,0,0,1,"9,556"
Vermont,Universities and Colleges,,0,2,0,0,0,0,,,,,
Vermont,,University of Vermont,0,2,0,0,0,0,0,0,2,0,"12,815"
Vermont,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
Vermont,,Lamoille,1,0,0,0,0,0,1,0,0,0,
Virginia,Total,,76,21,22,3,0,0,,,,,
Virginia,Cities,,23,6,8,1,0,0,,,,,
Virginia,,Alexandria,0,0,2,0,0,0,0,1,1,0,"155,319"
Virginia,,Chesapeake,2,1,0,1,0,0,2,1,1,0,"236,570"
Virginia,,Clifton Forge,1,0,0,0,0,0,1,0,0,0,"3,713"
Virginia,,Covington,0,1,0,0,0,0,0,0,1,0,"5,570"
Virginia,,Front Royal,1,0,2,0,0,0,1,0,1,1,"15,193"
Virginia,,Hampton,1,0,0,0,0,0,0,1,0,0,"135,504"
Virginia,,Harrisonburg,3,1,0,0,0,0,1,0,3,0,"52,972"
Virginia,,Herndon,0,1,0,0,0,0,0,0,1,0,"24,806"
Virginia,,Manassas,1,0,0,0,0,0,0,0,1,0,"42,267"
Virginia,,Newport News,3,0,1,0,0,0,0,1,2,1,"181,676"
Virginia,,Norfolk,0,1,0,0,0,0,0,0,1,0,"245,734"
Virginia,,Portsmouth,3,0,0,0,0,0,0,1,1,1,"95,813"
Virginia,,Purcellville,1,0,0,0,0,0,0,0,1,0,"9,547"
Virginia,,Radford,1,0,0,0,0,0,0,0,0,1,"17,504"
Virginia,,Richmond,0,1,0,0,0,0,1,0,0,0,"222,430"
Virginia,,Rocky Mount,1,0,0,0,0,0,1,0,0,0,"4,803"
Virginia,,Virginia Beach,2,0,3,0,0,0,0,0,3,2,"453,017"
Virginia,,Waynesboro,1,0,0,0,0,0,1,0,0,0,"21,464"
Virginia,,Williamsburg,1,0,0,0,0,0,0,0,0,1,"15,256"
Virginia,,Woodstock,1,0,0,0,0,0,0,1,0,0,"5,277"
Virginia,Universities and Colleges,,6,1,3,0,0,0,,,,,
Virginia,,College of William and Mary,0,0,1,0,0,0,1,0,0,0,"8,484"
Virginia,,Emory and Henry College,1,0,0,0,0,0,0,1,0,0,"1,117"
Virginia,,George Mason University,0,1,0,0,0,0,1,0,0,0,"33,929"
Virginia,,Hampton University,1,0,0,0,0,0,0,0,1,,"4,269"
Virginia,,Old Dominion University,2,0,0,0,0,0,2,0,0,0,"24,672"
Virginia,,Radford University,1,0,0,0,0,0,1,0,0,0,"9,743"
Virginia,,University of Virginia,0,0,1,0,0,0,0,0,0,1,"23,883"
Virginia,,Virginia Commonwealth University,1,0,1,0,0,0,0,0,0,2,"30,918"
Virginia,Metropolitan Counties,,42,12,7,0,0,0,,,,,
Virginia,,Albemarle County Police Department,3,0,1,0,0,0,1,2,1,0,
Virginia,,Amelia,1,0,0,0,0,0,0,0,1,0,
Virginia,,Arlington County Police Department,2,1,0,0,0,0,0,0,1,2,
Virginia,,Fairfax County Police Department,14,6,4,0,0,0,7,7,3,7,
Virginia,,Franklin,0,1,0,0,0,0,0,0,0,1,
Virginia,,Frederick,1,0,0,0,0,0,0,0,0,1,
Virginia,,Hanover,1,0,0,0,0,0,0,0,0,1,
Virginia,,Henrico County Police Department,0,1,0,0,0,0,1,0,0,0,
Virginia,,Loudoun,5,1,2,0,0,0,0,0,1,7,
Virginia,,Mathews,1,0,0,0,0,0,0,0,1,0,
Virginia,,Montgomery,0,1,0,0,0,0,1,0,0,0,
Virginia,,Powhatan,1,0,0,0,0,0,0,0,1,0,
Virginia,,Prince William County Police Department,5,1,0,0,0,0,1,0,2,3,
Virginia,,Spotsylvania,1,0,0,0,0,0,0,0,0,1,
Virginia,,Stafford,4,0,0,0,0,0,0,2,0,2,
Virginia,,Washington,2,0,0,0,0,0,0,1,1,0,
Virginia,,York,1,0,0,0,0,0,0,0,0,1,
Virginia,Nonmetropolitan Counties,,3,0,1,2,0,0,,,,,
Virginia,,Accomack,0,0,0,2,0,0,0,0,2,0,
Virginia,,Grayson,1,0,0,0,0,0,0,0,0,1,
Virginia,,Louisa,1,0,1,0,0,0,0,1,1,0,
Virginia,,Shenandoah,1,0,0,0,0,0,0,1,0,0,
Virginia,State Police Agencies,,2,2,3,0,0,0,,,,,
Virginia,,State Police:,,,,,,,,,,,
Virginia,,Chesapeake,1,0,0,0,0,0,0,0,1,0,
Virginia,,Fairfax County,0,1,1,0,0,0,0,1,0,1,
Virginia,,Goochland County,0,0,1,0,0,0,0,0,0,1,
Virginia,,Newport News,1,0,0,0,0,0,0,0,0,1,
Virginia,,Rockingham County,0,0,1,0,0,0,0,0,1,0,
Virginia,,Surry County,0,1,0,0,0,0,0,0,0,1,
Washington,Total,,239,61,70,2,3,14,,,,,
Washington,Cities,,190,51,59,2,2,11,,,,,
Washington,,Aberdeen,1,0,1,0,0,0,2,0,0,0,"16,155"
Washington,,Algona,1,0,0,0,0,0,0,0,1,0,"3,166"
Washington,,Arlington,1,0,0,0,0,0,0,0,0,1,"19,142"
Washington,,Auburn,4,1,0,0,0,0,1,2,1,1,"78,400"
Washington,,Bainbridge Island,0,0,1,0,0,0,0,0,1,0,"23,998"
Washington,,Battle Ground,1,0,0,0,0,0,0,0,0,1,"19,734"
Washington,,Bellevue,2,13,3,0,0,0,6,5,3,4,"142,238"
Washington,,Bellingham,7,0,1,0,0,0,3,0,1,4,"86,005"
Washington,,Bothell,1,0,0,0,0,0,0,0,0,1,"43,828"
Washington,,Brier,1,0,0,0,0,0,1,0,0,0,"6,753"
Washington,,Centralia,4,1,0,0,0,0,1,0,4,0,"16,785"
Washington,,Darrington,1,0,0,0,0,0,1,0,0,0,"1,381"
Washington,,Des Moines,1,0,0,0,0,0,0,0,0,1,"31,523"
Washington,,Edmonds,4,1,0,0,0,0,0,0,3,2,"41,705"
Washington,,Enumclaw,1,0,0,0,0,0,0,0,1,0,"11,709"
Washington,,Everett,4,1,0,0,0,0,2,0,0,3,"108,988"
Washington,,Federal Way,2,0,0,0,0,0,1,0,0,1,"96,338"
Washington,,Forks,1,0,0,0,1,0,0,1,1,0,"3,787"
Washington,,Granite Falls,0,0,1,0,0,0,0,0,1,0,"3,516"
Washington,,Kent,8,3,5,0,0,0,3,5,5,3,"128,604"
Washington,,Kettle Falls,1,0,0,0,0,0,0,0,1,0,"1,596"
Washington,,Kirkland,1,0,0,0,0,0,0,1,0,0,"88,627"
Washington,,Lake Forest Park,0,1,0,0,0,0,0,0,0,1,"13,369"
Washington,,Lake Stevens,2,0,0,0,0,0,0,1,1,0,"31,440"
Washington,,Lakewood,2,0,1,0,0,0,0,0,1,2,"60,153"
Washington,,Longview,5,2,0,0,0,0,2,1,1,2,"36,854"
Washington,,Lynnwood,2,0,0,0,0,0,0,0,1,1,"37,217"
Washington,,Marysville,2,1,0,0,0,1,2,0,1,1,"68,172"
Washington,,Mill Creek,0,0,1,0,0,0,0,0,0,1,"20,419"
Washington,,Milton,1,0,0,0,0,0,0,1,0,0,"7,785"
Washington,,Mountlake Terrace,1,0,0,0,0,0,0,0,1,0,"21,212"
Washington,,Mount Vernon,0,0,0,0,0,1,0,1,0,0,"34,521"
